budget,original_title,popularity,first_company_name,revenue,vote_average,vote_count,genre
29000000,The Notebook,55.109138,New Line Cinema,115603229,7.7,3067,Romance
30000000,27 Dresses,30.695228,Spyglass Entertainment,160259319,6.1,978,Comedy
35000000,Hannah Montana: The Movie,13.788422,Walt Disney Pictures,155545279,6.0,449,Comedy
30,Rugrats in Paris: The Movie,4.590277,Paramount Pictures,103,6.0,100,Adventure
30000000,The Prince of Tides,3.845231,Columbia Pictures,74787599,5.9,56,Drama
30000000,Legends of the Fall,26.952727,Bedford Falls Productions,160638883,7.2,619,Adventure
25000000,Up in the Air,33.704181,Paramount Pictures,163670000,6.7,1205,Drama
30000000,About Schmidt,19.925026,New Line Cinema,105834556,6.7,362,Drama
35000000,Warm Bodies,43.742241,Summit Entertainment,116980662,6.4,2652,Horror
30000000,Looper,46.377628,Endgame Entertainment,47042000,6.6,4697,Action
0,Down to Earth,9.166658,Paramount Pictures,0,4.9,95,Fantasy
30000000,Babe,34.36645,Universal Pictures,254134910,6.0,733,Fantasy
30000000,Hope Springs,12.967137,Columbia Pictures,114281051,5.8,284,Drama
30000000,Forgetting Sarah Marshall,50.670253,Universal Pictures,105173115,6.4,1172,Comedy
45000000,Four Brothers,24.694551,Paramount Pictures,92374674,6.7,607,Action
30000000,Baby Mama,11.409124,Relativity Media,63833449,5.8,205,Comedy
0,Hope Floats,7.922716,Twentieth Century Fox Film Corporation,0,5.8,81,Drama
30000000,Bride Wars,33.385429,Dune Entertainment,114663461,5.9,856,Comedy
19000000,Without a Paddle,8.584398,Paramount Pictures,69631118,5.3,214,Action
37000000,13 Going on 30,41.569541,Columbia Pictures,96455697,6.3,1204,Comedy
30000000,Midnight in Paris,43.753585,Gravier Productions,151119219,7.4,1990,Fantasy
0,The Nut Job,18.568021,Open Road Films,0,5.5,319,Animation
53000000,Blow,28.350529,New Line Cinema,83282296,7.4,1317,Crime
80000000,Message in a Bottle,10.81051,Bel Air Entertainment,118880016,5.8,196,Romance
30000000,Star Trek V: The Final Frontier,19.578249,Paramount Pictures,70200000,5.6,376,Science Fiction
30000000,Like Mike,5.73667,Twentieth Century Fox Film Corporation,0,5.7,100,Comedy
30000000,The Naked Gun 33⅓: The Final Insult,28.624038,Paramount Pictures,51132598,6.3,521,Comedy
30000000,A View to a Kill,27.230493,Eon Productions,152427960,6.0,506,Adventure
30000000,The Curse of the Were-Rabbit,30.380747,Aardman Animations,192452832,6.8,643,Adventure
30000000,P.S. I Love You,29.489274,Wendy Finerman Productions,156835339,6.9,977,Drama
30000000,Racing Stripes,8.058109,Alcon Entertainment,93772522,5.1,123,Comedy
30000000,Atonement,33.369305,Universal Pictures,129266061,7.4,1049,Drama
30000000,Letters to Juliet,16.52083,Summit Entertainment,0,6.6,796,Comedy
30000000,Black Rain,11.19602,Paramount Pictures,45892212,6.2,243,Action
30000000,The Three Stooges,14.585968,Wessler Entertainment,54819301,4.9,140,Comedy
40000000,Corpse Bride,43.571612,Tim Burton Animation Company,117195061,7.2,1894,Romance
0,Glory Road,8.305085,Walt Disney Pictures,42647449,7.2,144,Drama
30000000,Sicario,55.424027,Lionsgate,84025816,7.2,2416,Action
30000000,Southpaw,65.364452,Escape Artists,91709827,7.3,2067,Action
30000000,Drag Me to Hell,45.083509,Universal Pictures,90810892,6.2,966,Horror
25000000,The Age of Adaline,82.052056,Lakeshore Entertainment,65663276,7.4,1990,Fantasy
0,Secondhand Lions,15.011624,New Line Cinema,0,6.9,260,Comedy
30000000,Step Up 3D,25.060342,Summit Entertainment,159291809,6.6,582,Drama
25000000,Blue Crush,11.42943,Imagine Entertainment,51842679,5.6,159,Adventure
30000000,Stranger Than Fiction,32.26789,Mandate Pictures,53653224,7.1,721,Comedy
30000000,30 Days of Night,33.394082,Columbia Pictures,75505973,6.2,767,Horror
30000000,The Cabin in the Woods,73.987775,Lionsgate,66486080,6.5,2263,Horror
30000000,Meet the Spartans,10.608998,Regency Enterprises,84646831,3.7,359,Comedy
30000000,Midnight Run,12.821329,Universal Pictures,38413606,7.2,238,Adventure
27000000,The Running Man,30.131498,Keith Barish Productions,38122105,6.4,703,Action
25000000,Little Shop of Horrors,12.113235,The Geffen Company,38748395,6.6,384,Horror
30000000,Hanna,31.191975,Focus Features,63782078,6.5,1263,Action
30000000,Mortal Kombat: Annihilation,11.916389,New Line Cinema,51376861,3.8,221,Action
30000000,Larry Crowne,20.355458,Universal Pictures,36160375,5.7,359,Comedy
30000000,Carrie,63.848541,Screen Gems,82394288,5.8,1463,Drama
30000000,Take the Lead,8.999675,New Line Cinema,34742066,6.6,162,Music
30000000,Gridiron Gang,9.278361,Columbia Pictures,41480851,6.5,206,Action
45000000,What's the Worst That Could Happen?,7.185212,Metro-Goldwyn-Mayer (MGM),0,5.1,66,Action
30000000,9,55.806402,Focus Films,48428063,6.6,1262,Action
30000000,Side Effects,48.237797,Di Bonaventura Pictures,63372757,6.4,1323,Thriller
0,The Prince & Me,17.943945,Paramount Pictures,0,5.9,278,Comedy
30000000,Winnie the Pooh,19.143721,Walt Disney Pictures,14460000,6.8,258,Animation
19000000,Dumb and Dumberer: When Harry Met Lloyd,15.67747,New Line Cinema,39267515,4.1,210,Comedy
30000000,Bulworth,4.52363,Twentieth Century Fox Film Corporation,29202884,6.3,66,Comedy
0,Get on Up,13.064264,Universal Studios,31911598,6.4,158,Drama
0,One True Thing,2.644427,Universal Pictures,0,6.2,27,Drama
30000000,Virtuosity,5.301589,Paramount Pictures,24048000,5.4,163,Action
0,My Super Ex-Girlfriend,20.252143,Regency Enterprises,60896147,4.8,442,Fantasy
30000000,Deliver Us from Evil,29.359201,Jerry Bruckheimer Films,0,5.9,690,Thriller
30000000,Sanctum,20.063165,Universal Pictures,108609310,5.8,339,Action
35000000,Little Black Book,6.246199,Revolution Studios,22034832,5.2,112,Comedy
30000000,The Five-Year Engagement,27.71063,Universal Pictures,53909751,5.7,457,Comedy
30000000,Mr. 3000,2.850896,Touchstone Pictures,21800302,5.0,66,Comedy
30000000,The Next Three Days,34.421696,Lionsgate,51148651,6.9,905,Romance
30000000,Ultraviolet,15.89534,Screen Gems,31070211,4.8,458,Science Fiction
30000000,Assault on Precinct 13,18.706504,Rogue Pictures,35294470,6.0,311,Thriller
30000000,The Replacement Killers,9.607391,Columbia Pictures Corporation,19204929,6.0,127,Action
25000000,Fled,2.77255,Metro-Goldwyn-Mayer (MGM),17193231,5.2,47,Action
0,Eight Legged Freaks,17.834976,Village Roadshow Pictures,0,5.4,295,Action
30000000,Love & Other Drugs,20.236951,Bedford Falls Productions,102820008,6.6,1233,Drama
30000000,88 Minutes,16.883429,TriStar Pictures,16930884,5.7,313,Crime
35000000,North Country,12.779201,Warner Bros.,25224242,6.8,125,Drama
40000000,The Whole Ten Yards,14.729386,Cheyenne Enterprises,26155781,5.5,278,Comedy
26000000,Splice,23.227877,Gaumont,0,5.5,671,Horror
37000000,Howard the Duck,11.374306,Lucasfilm,37962774,5.1,221,Comedy
30000000,Pride and Glory,10.703602,New Line Cinema,31148328,6.3,240,Thriller
30000000,The Cave,10.756266,Lakeshore Entertainment,15007991,5.1,202,Action
30000000,Alex & Emma,4.352422,Epsilon Motion Pictures,15368897,5.0,68,Comedy
30000000,Wicker Park,9.301562,Lakeshore Entertainment,13001257,6.7,157,Drama
17000000,Fright Night,18.27083,Touchstone Pictures,24922237,6.0,603,Horror
30000000,The New World,19.106154,New Line Cinema,30536013,6.4,330,Drama
30000000,Wing Commander,5.259585,"Carousel Picture Company, The",0,4.0,72,Action
0,In Dreams,3.226243,DreamWorks SKG,0,5.4,44,Drama
100000000,Dragonball Evolution,21.677732,Ingenious Film Partners,0,2.9,462,Action
30000000,The Last Stand,43.882857,Di Bonaventura Pictures,0,5.7,1266,Action
25000000,Godsend,12.10235,Lions Gate Films,30114487,4.7,114,Drama
23000000,Chasing Liberty,3.362045,Alcon Entertainment,12,6.1,152,Comedy
30000000,Hoodwinked Too! Hood VS. Evil,10.694417,HW Two,13521829,4.8,131,Comedy
30000000,An Unfinished Life,6.353971,Miramax Films,18618284,6.7,161,Drama
30000000,The Imaginarium of Doctor Parnassus,37.181019,Infinity Features Entertainment,64352607,6.3,869,Adventure
30000000,Barney's Version,4.952735,Serendipity Point Films,8454301,7.2,129,Comedy
30000000,Runner Runner,22.975918,Double Feature Films,62616646,5.5,543,Crime
30000000,Antitrust,8.359599,Industry Entertainment,18195610,5.8,153,Action
18000000,Glory,16.102271,TriStar Pictures,26828365,7.4,383,War
30000000,Once Upon a Time in America,49.336397,Warner Bros.,0,8.2,1069,Drama
0,Dead Man Down,29.647844,Original Film,18074539,5.9,638,Thriller
0,The Merchant of Venice,12.467267,Movision,0,6.7,144,Drama
0,The Good Thief,2.774811,Fox Searchlight Pictures,0,6.0,31,Crime
0,Supercross,3.71305,Tag Entertainment,3102550,5.4,29,Action
30000000,Miss Potter,8.386432,BBC Films,35078241,6.3,141,Drama
0,Wu Ji,3.866026,,0,5.0,29,Fantasy
21000000,DOA: Dead or Alive,12.790408,Impact Pictures,480314,5.0,205,Adventure
30000000,The Assassination of Jesse James by the Coward Robert Ford,35.53352,Plan B Entertainment,14711793,7.0,776,Action
30000000,辛亥革命,4.065212,Variance Films,108348,5.0,41,Adventure
0,Le petit Nicolas,20.362025,Fidélité Productions,0,5.9,306,Comedy
30000000,Wild Card,48.0343,Current Entertainment,0,5.4,656,Thriller
30000000,Machine Gun Preacher,13.268936,Mpower Pictures,2527904,6.4,286,Action
0,Konferenz der Tiere,8.010046,Constantin Film Produktion,0,5.5,90,Animation
30000000,Goodbye Bafana,12.257654,Film Afrika,0,7.0,38,History
27000000,United Passions,6.036684,Thelma Films,0,3.0,16,Drama
30000000,Grace of Monaco,10.958697,Gaumont,0,5.8,195,Romance
30000000,Савва. Сердце воина,2.625594,Art Pictures Studio,0,6.4,7,Fantasy
30000000,Ripley's Game,2.981047,Mr. Mudd Production,0,6.6,69,Crime
19000000,Sausage Party,66.242737,Columbia Pictures,140752617,5.6,2238,Adventure
29000000,Pitch Perfect 2,71.496894,Universal Pictures,287506194,6.8,1940,Comedy
28000000,Walk the Line,35.580032,Tree Line Films,186438883,7.3,718,Drama
30000000,Keeping the Faith,8.085872,Spyglass Entertainment,37036004,5.9,159,Comedy
29000000,The Borrowers,10.364582,Working Title Films,0,5.8,135,Adventure
0,Frost/Nixon,16.87784,Imagine Entertainment,0,7.2,328,Drama
30000000,Confessions of a Dangerous Mind,18.165957,Miramax Films,33013805,6.6,275,Comedy
29000000,Serving Sara,8.93941,Paramount Pictures,16930185,5.0,85,Comedy
29000000,The Boss,20.55509,Universal Pictures,78636257,5.5,431,Comedy
0,Cry Freedom,3.735723,Universal Pictures,0,6.9,51,Drama
0,Mumford,4.310168,Touchstone Pictures,0,6.3,26,Comedy
12000000,Seed of Chucky,12.653831,Rogue Pictures,24829644,4.9,287,Drama
29000000,The Jacket,24.240361,Section Eight,21126225,6.8,455,Drama
28000000,Aladdin,92.982009,Walt Disney Pictures,504050219,7.4,3416,Animation
28000000,Straight Outta Compton,61.76233,New Line Cinema,201634991,7.7,1355,Drama
28000000,Indiana Jones and the Temple of Doom,66.976776,Lucasfilm,333000000,7.1,2781,Adventure
30000000,The Rugrats Movie,7.981116,Nickelodeon Movies,100491683,5.7,147,Animation
60000000,Along Came a Spider,21.252797,Paramount Pictures,105178561,6.1,400,Crime
29000000,Florence Foster Jenkins,19.237254,BBC Films,48902953,6.6,392,Comedy
29000000,Once Upon a Time in Mexico,27.555646,Columbia Pictures Corporation,98185582,6.2,594,Action
28000000,Die Hard,66.169628,Twentieth Century Fox Film Corporation,140767956,7.5,3948,Action
28000000,Role Models,24.917665,Universal Pictures,92380927,6.4,564,Comedy
28000000,The Big Short,57.518472,Paramount Pictures,133346506,7.3,2607,Comedy
0,Taking Woodstock,11.870161,Focus Features,0,6.2,127,Music
28000000,Miracle,7.534003,Walt Disney,64445708,7.0,159,Drama
28000000,Dawn of the Dead,44.529429,New Amsterdam Entertainment,102356381,6.8,1016,Fantasy
35000000,The Wedding Planner,14.949395,Columbia Pictures Corporation,94728529,5.5,427,Comedy
30000000,キャプテンハーロック,14.726338,Toei Animation Company,17137302,6.5,356,Animation
21000000,The Royal Tenenbaums,24.13081,Touchstone Pictures,71441250,7.4,1286,Comedy
30000000,Identity,45.915165,Konrad Pictures,90259536,7.1,1061,Mystery
28000000,Last Vegas,28.043508,Laurence Mark Productions,134402450,6.4,799,Comedy
28000000,For Your Eyes Only,26.090746,United Artists,195312802,6.3,490,Adventure
28000000,Serendipity,14.530803,Miramax Films,77516304,6.6,521,Comedy
27000000,Timecop,13.308127,Universal Pictures,101646581,5.5,282,Thriller
28000000,Zoolander,38.0958,Paramount Pictures,60780981,6.1,1337,Comedy
28000000,Safe Haven,37.729059,Temple Hill Productions,97594140,6.9,823,Romance
28000000,Hocus Pocus,18.650748,Walt Disney Pictures,39514713,6.4,471,Comedy
28000000,No Reservations,15.794946,Village Roadshow Pictures,92601050,6.1,327,Comedy
28000000,Kick-Ass,45.054936,Lionsgate,96188903,7.1,4645,Action
28000000,30 Minutes or Less,25.039383,Columbia Pictures,40547440,5.6,531,Action
28000000,Dracula 2000,6.756771,Neo Art & Logic,33000337,4.6,148,Thriller
28000000,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",22.14595,Walt Disney Pictures,100654149,6.1,493,Family
28000000,Pride & Prejudice,36.58383,Universal Pictures,121147947,7.7,1358,Drama
28000000,Blade Runner,94.056131,Shaw Brothers,33139618,7.9,3509,Science Fiction
28000000,Rob Roy,10.703456,United Artists,31596911,6.5,148,Adventure
28000000,3 Days to Kill,41.638961,Wonderland Sound and Vision,52597999,6.0,883,Action
21000000,We Own the Night,14.518708,Columbia Pictures,54926886,6.5,323,Drama
0,Lost Souls,3.312385,New Line Cinema,0,4.5,38,Horror
35866397,Le peuple migrateur,3.75074,Bac Films,20217080,7.0,49,Documentary
28000000,Just My Luck,22.074306,Regency Enterprises,38159905,5.8,491,Comedy
28000000,"Mystery, Alaska",4.436792,Hollywood Pictures,8888143,6.0,69,Drama
28000000,The Spy Next Door,14.639324,Robert Simonds Productions,45236543,5.5,345,Action
28000000,A Simple Wish,1.767479,Universal Pictures,8345056,5.5,46,Adventure
28000000,Ghosts of Mars,13.145205,Screen Gems,14010832,4.8,296,Action
28000000,Our Brand Is Crisis,12.921594,Participant Media,7002261,5.8,195,Comedy
28000000,Pride and Prejudice and Zombies,28.397048,Lionsgate,16374328,5.5,640,Romance
28000000,Kundun,7.039189,Touchstone Pictures,5684789,6.8,91,Drama
27000000,How to Lose Friends & Alienate People,16.785866,UK Film Council,17286299,6.2,244,Comedy
28000000,Kick-Ass 2,40.28635,Universal Pictures,60700000,6.3,2224,Action
24000000,Alatriste,6.009644,Twentieth Century Fox Film Corporation,23321954,5.6,61,Action
28000000,Brick Mansions,25.520976,Canal+,68896829,5.7,615,Action
27500000,Octopussy,25.633663,Eon Productions,187500000,6.2,527,Adventure
30000000,Knocked Up,22.527211,Universal Pictures,219076518,6.2,1214,Comedy
30000000,My Sister's Keeper,24.09152,Mark Johnson Productions,95714875,7.1,598,Drama
35000000,Welcome Home Roscoe Jenkins,6.248273,Universal Pictures,43650785,5.7,57,Comedy
8000000,A Passage to India,9.548391,Columbia Pictures,27187653,6.9,67,Drama
15000000,Notes on a Scandal,12.576381,Fox Searchlight Pictures,49469904,6.9,235,Drama
27500000,Rendition,12.741073,Anonymous Content,24748670,6.2,205,Drama
27000000,Star Trek VI: The Undiscovered Country,16.188572,Paramount Pictures,96900000,6.7,413,Science Fiction
27000000,Divine Secrets of the Ya-Ya Sisterhood,5.576937,All Girl Productions,0,5.6,65,Comedy
27000000,Kiss the Girls,18.913,Paramount Pictures,60527873,6.2,345,Drama
27000000,The Blues Brothers,44.714264,Universal Pictures,115229890,7.5,1065,Music
27000000,The Sisterhood of the Traveling Pants 2,11.870301,,44352417,6.0,238,Adventure
0,Joyful Noise,5.753705,Alcon Entertainment,0,6.7,33,Comedy
27000000,About a Boy,28.227984,Universal Pictures,129000000,6.6,607,Drama
27000000,Lake Placid,11.678561,Fox 2000 Pictures,56870414,5.5,247,Horror
27000000,Lucky Number Slevin,36.921445,The Weinstein Company,56308881,7.4,1323,Drama
27000000,The Right Stuff,17.567332,Warner Bros.,21500000,7.3,235,Drama
30000000,Anonymous,16.698316,Columbia Pictures,15395087,6.3,288,Drama
27000000,The Neverending Story,47.862016,Producers Sales Organization,20158808,7.0,1002,Drama
27000000,Dark City,39.324831,New Line Cinema,27200316,7.2,828,Mystery
0,The Duchess,18.591657,BIM Distribuzione,0,6.7,396,Drama
25000000,Return to Oz,5.650125,Silver Screen Partners II,11137801,6.7,120,Adventure
27000000,The Newton Boys,3.123583,Twentieth Century Fox Film Corporation,76000000,5.9,44,Crime
27000000,Case 39,23.917982,Paramount Vantage,29000000,6.1,563,Horror
27000000,Suspect Zero,8.715822,Paramount Pictures,13000000,5.5,98,Crime
0,Martian Child,5.737161,New Line Cinema,0,6.8,79,Drama
27000000,Spy Kids: All the Time in the World,14.788073,Dimension Films,85564310,4.4,222,Family
27000000,Money Monster,38.279458,TriStar Pictures,93282604,6.5,1068,Thriller
28,The 51st State,9.670031,Film Council,14,5.9,173,Thriller
0,Flawless,5.271559,Metro-Goldwyn-Mayer (MGM),4488529,5.9,56,Comedy
27000000,Mindhunters,17.193659,Avenue Pictures Productions,21148829,6.3,333,Mystery
25000000,What Just Happened,8.31653,2929 Productions,6673422,5.2,127,Comedy
0,The Statement,2.653988,Sony Pictures Classics,0,5.9,23,Drama
0,The Magic Flute,0.548435,Walt deFaria,0,6.9,6,Comedy
26000000,Paul Blart: Mall Cop,31.250383,Columbia Pictures,183293131,5.2,788,Action
26000000,Freaky Friday,24.345651,Walt Disney Pictures,110230332,6.0,879,Comedy
26000000,The 40 Year Old Virgin,38.473732,Universal Pictures,109449237,6.2,1983,Comedy
25000000,Shakespeare in Love,31.792964,Miramax Films,289317794,6.8,796,Romance
28000000,A Walk Among the Tombstones,61.309619,Double Feature Films,53181600,6.2,1131,Crime
15000000,Kindergarten Cop,5.411154,Imagine Entertainment,201957688,5.8,628,Comedy
27000000,Pineapple Express,41.832392,Columbia Pictures,101624843,6.6,1148,Action
26000000,EverAfter,21.988861,Twentieth Century Fox Film Corporation,65705772,6.8,399,Drama
22000000,Open Range,19.068175,Tig Productions,68296293,7.0,262,Western
26000000,Flatliners,24.114459,Columbia Pictures Corporation,61489265,6.3,404,Drama
22000000,A Bridge Too Far,20.256571,United Artists,50750000,6.9,207,Drama
26000000,Red Eye,8.802626,DreamWorks SKG,57891803,6.2,455,Horror
26000000,Final Destination 2,37.355826,New Line Cinema,90426405,5.9,1023,Horror
26000000,"O Brother, Where Art Thou?",39.742009,Universal Pictures,71868327,7.3,1112,Action
26000000,Legion,30.981604,Bold Films,67918658,5.2,629,Horror
25000000,Pain & Gain,31.893932,Paramount Pictures,86175291,6.1,1573,Thriller
0,In Good Company,15.376391,Depth of Field,0,5.9,194,Comedy
26000000,Clockstoppers,5.894163,Paramount Pictures,38793283,4.9,89,Adventure
26000000,Silverado,10.981038,Columbia Pictures,0,7.1,146,Action
26000000,Brothers,22.07638,Lionsgate,43318349,6.8,633,Drama
26000000,Agent Cody Banks 2: Destination London,10.925618,Splendid Pictures,28818995,5.2,144,Comedy
56000000,New Year's Eve,21.219292,New Line Cinema,142044638,5.7,718,Comedy
42000000,Original Sin,14.831402,Metro-Goldwyn-Mayer (MGM),35402320,5.8,198,Drama
26000000,The Raven,22.520842,Relativity Media,29657751,6.1,426,Crime
30000000,Welcome to Mooseport,3.314094,Twentieth Century Fox Film Corporation,14000000,4.8,54,Comedy
